total_time,skill_qrc,ci_lo,ci_hi,qrc_seed_min,qrc_seed_max,skill_ngrc_lin,skill_ngrc,skill_ngrc_d3,skill_rff,skill_cls_best,beats_persist_sig,beats_classical,beats_classical_robust
1.0,0.6984176089791975,0.659303886124768,0.7325180554549092,0.6552943899170023,0.7563590514547407,0.7142307292167378,0.3706349575531195,-1.6905171517563256,0.5801094299069596,0.7142307292167378,True,False,False
1.5,-0.19698897984672037,-0.5105448198041579,0.04611850426450619,-1.0038693997043677,0.0057183769625061,0.7142307292167378,0.3706349575531195,-1.6905171517563256,0.5801094299069596,0.7142307292167378,False,False,False
2.0,0.658118616562823,0.5781528575977473,0.7219312163096127,0.3777031204267882,0.7594127330237646,0.7142307292167378,0.3706349575531195,-1.6905171517563256,0.5801094299069596,0.7142307292167378,True,False,False
2.5,-0.3141795983736613,-0.4963933924352064,-0.14567942325725597,-0.7413255969797385,0.016641642797675438,0.7142307292167378,0.3706349575531195,-1.6905171517563256,0.5801094299069596,0.7142307292167378,False,False,False
3.0,0.13121358756469703,0.05707574807632136,0.203255036866287,0.05082562857968653,0.19668440420872002,0.7142307292167378,0.3706349575531195,-1.6905171517563256,0.5801094299069596,0.7142307292167378,True,False,False
